machineId,lat,lng,topbrand,total
ZPL304175X,33.9429566,-83.7394998,coke,0
ZPL304177N,42.0093027,-87.7650486,fanta,3179.612
ZPL304179D,39.006533,-94.8489528,coke,0
ZPL304180F,35.463819,-80.871486,fanta,2130.822
ZPL304181A,30.0508265,-95.4368568,drpepper,6702.024
ZPL3041825,38.9585799,-95.2780043,coke,0
ZPL304185Q,34.3581428,-84.0425529,coke,0
ZPL3041896,42.384875,-87.957861,fanta,2076.768
ZPL3041908,41.7528713,-88.2060613,coke,0
ZPL3041913,39.0870813,-94.8826255,drpepper,3587.027
ZPL304192Y,40.7348599,-96.6027175,drpepper,5847.006
ZPL304193T,41.748162,-71.1895617,fanta,1767.842
ZPL304195J,41.456845,-74.381206,coke,0
ZPL3041979,42.2478886,-71.0043004,fanta,3640.158
ZPL3041984,42.0093027,-87.7650486,fanta,3608.22
ZPL304200M,33.0119885,-96.6180756,drpepper,4298.822
ZPL304201H,42.384875,-87.957861,coke,0
ZPL304202C,35.9058811,-79.0099149,coke,0
ZPL3042037,34.768976,-77.3846219,coke,0
ZPL3042042,41.4515321,-96.4860818,coke,0
ZPL304205X,29.6221405,-82.37746,coke,0
ZPL304207N,29.6088202,-98.4645913,drpepper,5559.951
ZPL304209D,42.8917147,-71.3269888,coke,0
ZPL304210F,32.5732,-97.32031,drpepper,8251.21
ZPL304211A,29.5481739,-95.2304117,drpepper,4243.466
ZPL3042125,44.7476032,-93.3795627,fanta,1797.425
ZPL304215Q,43.0063095,-87.9676221,fanta,2997.111
ZPL304218B,34.554957,-86.997248,drpepper,4371.694
ZPL3042196,37.9989592,-86.1694143,dietcoke,4750.061
ZPL3042208,41.902789,-88.064811,fanta,2855.92
ZPL3042213,40.7636916,-73.9829032,coke,0
ZPL304223T,40.6883786,-73.9819936,fanta,2712.509
ZPL304225J,40.448541,-80.1741768,fanta,2512.52
ZPL304229Z,37.75732,-77.464529,coke,0
ZPL304232R,34.1888302,-79.8366064,coke,0
ZPL304234H,34.109663,-117.575127,drpepper,5271.255
ZPL304235C,42.238956,-87.9411981,coke,0
ZPL3042367,34.1708151,-92.0065246,fanta,3389.862
ZPL3042372,36.058728,-79.39966,drpepper,3730.053
ZPL304238X,36.0092684,-78.9448144,coke,0
ZPL304241P,40.448541,-80.1741768,fanta,2376.687
ZPL304242K,28.335232,-81.478975,fanta,4798.202
ZPL304243F,37.5144879,-77.6911584,coke,0
ZPL304244A,35.088293,-92.471924,drpepper,6336.272
ZPL3042455,33.106187,-96.804764,drpepper,5886.644
ZPL304248Q,41.3097923,-73.8690817,fanta,1775.518
ZPL304250N,39.0428821,-94.5881832,drpepper,4056.557
ZPL304252D,35.0258663,-85.1561565,drpepper,4218.504
ZPL3042538,42.2761409,-71.1394612,fanta,4023.991
ZPL3043261,27.792029,-82.341521,dietcoke,4545.833
ZPL304338K,42.1221366,-70.9151488,coke,13981.411
ZPL304348D,32.4140534,-90.1099079,sprite,5526.959
ZPL304350A,36.0998596,-80.244216,drpepper,4081.17
ZPL3043515,36.6313858,-95.1373765,dietcoke,22915.373
ZPL304354Q,33.7728103,-84.3714308,sprite,7134.954
ZPL304355L,30.2995731,-97.7184377,drpepper,10114.548
ZPL304356G,33.778385,-84.607318,sprite,12763.783
ZPL304357B,30.304541,-97.662034,drpepper,20308.219
ZPL3043586,41.6796368,-70.9405597,coke,24017.823
ZPL3043591,30.3761034,-97.6730962,drpepper,10051.926
ZPL3043603,36.7506555,-95.9379714,drpepper,3814.973
ZPL304361Y,30.290273,-97.741758,drpepper,4946.37
ZPL304362T,30.193382,-97.778018,drpepper,12888.969
ZPL304364J,30.1113009,-97.4165227,drpepper,16599.142
ZPL304365E,41.832415,-71.466858,coke,21509.581
ZPL3043669,41.6444449,-70.8854609,coke,15235.758
ZPL3043674,41.6777172,-71.1642993,coke,23490.314
ZPL304368Z,47.5831754,-122.3013702,sprite,4775.078
ZPL304371R,30.4538208,-97.6033655,drpepper,9322.163
ZPL304372M,30.497692,-97.614413,drpepper,16462.693
ZPL304374C,25.773939,-80.139897,coke,26489.264
ZPL3043757,42.047666,-71.0809589,dietcoke,11619.751
ZPL3043762,30.4894785,-97.6783831,drpepper,13663.193
ZPL304377X,30.382951,-97.723594,drpepper,13728.046
ZPL304380P,30.3558297,-97.7306381,drpepper,9818.675
ZPL304381K,30.1621945,-97.789147,drpepper,15070.98
ZPL304382F,47.671248,-122.111136,dietcoke,10064.17
ZPL3043845,30.2611477,-97.758007,drpepper,7573.039
ZPL3043850,26.048682,-80.1603109,coke,18878.118
ZPL304387Q,25.900437,-80.17753,sprite,8458.947
ZPL304388L,30.3878732,-97.6474507,drpepper,15234.106
ZPL304389G,30.594309,-97.413212,drpepper,12869.465
ZPL304391D,47.6282651,-122.1331311,dietcoke,6074.65
ZPL304394Y,41.888105,-71.366656,coke,16055.973
ZPL304397J,25.647331,-80.33195,coke,22107.741
ZPL304398E,47.48129,-122.2171204,dietcoke,5590.596
ZPL3043999,30.4308848,-84.2273396,dietcoke,7967.421
ZPL304403H,41.804709,-71.338469,dietcoke,12598.057
ZPL3044057,33.612314,-84.472911,sprite,9149.994
ZPL3044062,35.918577,-80.0579031,drpepper,5928.684
ZPL304407X,47.7120335,-122.186876,dietcoke,10918.538
ZPL304409N,47.488906,-122.162989,dietcoke,5232.9
ZPL304410P,47.4458247,-122.1534187,dietcoke,6389.571
ZPL304417Q,47.6138588,-122.0353159,dietcoke,5622.906
ZPL304418L,33.5929826,-83.8060984,coke,20596.56
ZPL304421D,34.076139,-84.6526576,coke,21137.335
ZPL3044233,33.65879,-84.417214,coke,14024.869
ZPL304424Y,38.814903,-90.875479,drpepper,6880.874
ZPL304425T,33.738449,-84.421134,sprite,10818.008
ZPL304427J,41.9601479,-71.116884,dietcoke,13824.502
ZPL304428E,33.7694649,-84.51973,sprite,6623.801
ZPL3044299,33.5685004,-84.5391526,sprite,14392.846
ZPL304430B,33.7526245,-84.4671251,sprite,8873.216
ZPL3044316,26.099801,-80.1371659,coke,21376.144
ZPL3044321,33.689925,-84.488197,sprite,11531.928
ZPL304434R,33.602393,-83.8536139,coke,12794.635
ZPL304441Z,41.880567,-71.386967,coke,18852.247
ZPL304445F,25.888626,-80.1638997,coke,24948.846
ZPL304446A,41.700524,-71.145733,coke,24607.351
ZPL3044475,38.633124,-90.3489206,dietcoke,5738.985
ZPL3044480,26.2447974,-80.2534131,coke,18291.5
ZPL304450X,42.0028761,-71.5147839,coke,12699.26
ZPL304452N,28.8689408,-96.9943853,drpepper,7299.553
ZPL3044563,26.094883,-80.251969,coke,14395.182
ZPL304457Y,35.565282,-97.534453,drpepper,5181.247
ZPL304458T,35.914783,-81.5243519,coke,11187.445
ZPL304460Q,36.3079916,-86.6052474,coke,13875.028
ZPL304461L,27.9986101,-81.9749746,coke,24837.944
ZPL304463B,26.136503,-80.232539,sprite,11430.185
ZPL3044646,36.1690027,-86.6842007,coke,17406.297
ZPL3044651,36.144754,-80.29997,sprite,3656.278
ZPL304466W,32.459942,-86.424251,drpepper,5303.795
ZPL304467R,35.3653354,-80.7726405,dietcoke,5312.663
ZPL304468M,35.146083,-85.220999,dietcoke,7250.811
ZPL304469H,47.7548817,-122.1535735,dietcoke,8566.017
ZPL304470J,35.17282,-80.65732,dietcoke,5984.202
ZPL304973B,28.034903,-80.6219189,coke,0
ZPL3049746,31.3245656,-89.3567848,coke,0
ZPL304976W,39.7280793,-104.940516,coke,0
ZPL304977R,34.0505702,-84.090942,fanta,2059.351
ZPL304978M,39.9702331,-74.8799068,coke,0
ZPL304979H,32.8660062,-83.6925904,coke,0
ZPL304980J,35.7450789,-83.997455,coke,0
ZPL304981E,28.332008,-81.514938,fanta,3616.854
ZPL3049829,34.7516997,-81.037213,coke,0
ZPL3049834,36.1114909,-80.088546,drpepper,3757.105
ZPL304984Z,26.3673224,-80.1266127,fanta,2026.182
ZPL304985U,34.9821457,-80.4608089,coke,0
ZPL304986P,42.425194,-71.04145,fanta,3487.705
ZPL304988F,28.553004,-81.336312,fanta,2426.555
ZPL3049922,36.1168916,-79.875633,fanta,3689.754
ZPL304995N,39.712486,-86.121251,coke,0
ZPL304996I,25.9191275,-80.293049,fanta,2174.952
ZPL304997D,30.3347673,-95.4784645,drpepper,7127.523
ZPL3049988,26.2112592,-80.2042173,fanta,3772.562
ZPL3049993,35.7240774,-78.6477094,coke,0
ZPL305000V,28.4823691,-81.4573375,fanta,4090.83
ZPL305001Q,28.922602,-81.29803,coke,0
ZPL305002L,25.7503388,-80.2435374,fanta,3424.142
ZPL305004B,25.773939,-80.139897,fanta,6216.508
ZPL3050056,28.033762,-82.459071,fanta,2905.689
ZPL3050061,35.353493,-81.089876,coke,0
ZPL305007W,31.325041,-89.326477,coke,0
ZPL305009M,28.3575682,-80.6903152,coke,0
ZPL305011J,33.883997,-84.739088,fanta,2134.899
ZPL305012E,41.2266435,-96.0248305,drpepper,6888.455
ZPL3050139,28.8231214,-81.6907377,fanta,1806.661
ZPL3050144,39.0389125,-76.6787898,fanta,2059.468
ZPL305015Z,26.586647,-80.0938422,fanta,2746.176
ZPL305016U,33.9371702,-84.3780841,fanta,2298.472
ZPL305017P,39.795543,-86.044832,fanta,3194.485
ZPL305018K,42.626665,-71.270156,fanta,2428.605
ZPL305019F,25.683601,-80.4627518,coke,8523.809
ZPL305020H,40.8869169,-74.064972,coke,0
ZPL305021C,43.0606529,-89.519906,dietcoke,6200.344
ZPL3050227,35.080653,-106.619192,drpepper,13172.717
ZPL3050232,25.809468,-80.239827,sprite,7552.463
ZPL305024X,28.452251,-81.3635952,fanta,2208.017
ZPL305025S,25.985382,-80.162979,fanta,2775.579
ZPL305027I,30.223024,-85.651235,coke,0
ZPL305028D,25.9419364,-80.3031959,fanta,4340.357
ZPL3050298,41.27675,-72.835784,coke,0
ZPL3050315,30.8398,-83.3212,fanta,6156.545
ZPL3050320,32.002341,-81.12434,drpepper,4713.272
ZPL305033V,41.240716,-95.994304,drpepper,4192.438
ZPL305034Q,26.1236788,-80.3608283,coke,0
ZPL305035L,39.8229704,-85.9152233,coke,0
ZPL305036G,29.046023,-81.30457,fanta,2170.985
ZPL305037B,34.7951188,-92.2316232,coke,0
ZPL3050386,39.9024963,-74.8285334,coke,0
ZPL3050391,35.3653354,-80.7726405,coke,0
ZPL3050403,39.9634205,-74.2000505,fanta,2237.056
ZPL305041Y,28.032054,-82.425485,fanta,2207.429
ZPL305044J,39.5351763,-104.8820813,drpepper,3538.005
ZPL305045E,38.123478,-85.853796,coke,7437.33
ZPL3050474,34.708604,-81.191274,coke,0
ZPL305049U,28.4772466,-81.4735539,coke,0
ZPL305050W,42.1327542,-71.2227306,fanta,1880.405
ZPL305051R,40.218572,-85.396804,drpepper,4569.603
ZPL305053H,26.0113061,-80.1529939,fanta,2709.77
ZPL305054C,36.493083,-79.743562,drpepper,4411.669
ZPL3050557,43.0891864,-77.6060942,fanta,2122.709
ZPL3050562,32.912624,-96.6388833,drpepper,5238.867
ZPL305057X,29.7064303,-95.440495,drpepper,3464.637
ZPL305058S,33.9109524,-118.160864,fanta,2379.831
ZPL305059N,29.5237017,-95.1488753,coke,0
ZPL305060P,42.0555899,-88.0452426,coke,0
ZPL305061K,32.7915955,-96.7957558,dietcoke,4374.293
ZPL305062F,34.765062,-77.383819,drpepper,5480.017
ZPL305063A,41.7570868,-72.8840697,dietcoke,3725.348
ZPL3050645,41.5060698,-87.7325911,coke,0
ZPL3050650,39.6537563,-79.9421554,fanta,1826.24
ZPL305066V,42.1631282,-88.0565349,coke,0
ZPL305067Q,38.9432405,-95.2420903,coke,0
ZPL305068L,42.0807686,-87.9357065,coke,0
ZPL305069G,37.5403659,-77.4332702,coke,0
ZPL305070I,42.4969601,-71.1007779,coke,0
ZPL305071D,41.0529948,-83.6145335,coke,0
ZPL3050728,43.0551536,-76.072614,fanta,2015.844
ZPL3050733,28.304815,-81.41738,coke,0
ZPL305074Y,41.0745201,-85.2091696,dietcoke,3876.386
ZPL305075T,36.13896,-86.8815914,drpepper,5104.499
ZPL305076O,44.9862657,-93.3804762,dietcoke,4769.75
ZPL305077J,42.0093027,-87.7650486,fanta,3336.435
ZPL305078E,38.9057419,-94.361957,drpepper,3667.141
ZPL3050799,28.0543077,-82.3914346,coke,0
ZPL305080B,31.234753,-85.45137,drpepper,3584.653
ZPL3050816,42.0093027,-87.7650486,fanta,2857.837
ZPL3050821,38.8838452,-94.6676481,coke,0
ZPL305083W,38.9371935,-94.3784075,coke,0
ZPL305084R,36.0201168,-78.9100018,coke,0
ZPL305085M,41.5005504,-87.4709571,fanta,1827.951
ZPL305086H,41.8095963,-87.9939779,coke,0
ZPL305087C,41.456845,-74.381206,fanta,2084.496
ZPL3050887,38.3241544,-85.4727418,coke,0
ZPL3050892,39.0021111,-95.6875727,drpepper,4224.587
ZPL3050904,44.9483751,-93.2979604,coke,0
ZPL305091Z,43.067871,-89.4071476,fanta,2044.206
ZPL305092U,41.2086344,-96.6225753,drpepper,7101.939
ZPL305093P,36.0460366,-95.9600261,fanta,2434.007
ZPL305094K,36.6313858,-95.1373765,drpepper,4982.215
ZPL305095F,32.0424805,-81.0666068,fanta,2038.429
ZPL305096A,27.7317419,-97.3731587,drpepper,6740.183
ZPL3050975,39.252892,-84.599999,dietcoke,3773.686
ZPL3050980,35.0786143,-80.6534424,drpepper,3469.979
ZPL305099V,33.511556,-82.090215,coke,0
ZPL305100I,40.7143528,-74.0059731,sprite,9552.389
ZPL3051028,30.657556,-87.852763,drpepper,4650.855
ZPL3051033,40.79865,-73.939901,fanta,4251.61
ZPL305104Y,40.3773318,-74.09018,coke,0
ZPL305106O,36.0604376,-96.0039481,drpepper,4451.963
ZPL305107J,32.8062316,-79.8838282,coke,0
ZPL305108E,42.2579306,-71.1698929,fanta,2139.058
ZPL3051099,39.7876964,-86.2088575,fanta,5424.803
ZPL305110B,33.431979,-86.737747,coke,0
ZPL3051116,34.6747407,-86.5441218,drpepper,5282.639
ZPL305114R,38.9708803,-94.6060217,fanta,3471.798
ZPL305115M,44.7924322,-93.2056616,dietcoke,3793.578
ZPL305116H,42.3018017,-71.4012262,fanta,2096.062
ZPL305117C,38.899799,-77.0233147,fanta,2292.888
ZPL3051187,29.8106856,-90.8150719,drpepper,6915.143
ZPL3051204,44.921265,-92.929807,dietcoke,6508.495
ZPL305123P,37.5144879,-77.6911584,coke,0
ZPL305124K,43.10572,-77.542745,coke,0
ZPL305126A,40.7636916,-73.9829032,coke,0
ZPL3051275,41.4515321,-96.4860818,drpepper,4034.741
ZPL3051280,37.084297,-94.530249,coke,0
ZPL305129V,33.4318689,-86.7190098,drpepper,3977.274
ZPL305130X,40.8222282,-73.9531489,fanta,4051.467
ZPL305132N,30.6203259,-87.04866,drpepper,3703.378
ZPL305133I,33.446308,-86.792147,coke,0
ZPL305134D,27.838751,-82.693652,drpepper,3479.526
ZPL3051358,40.3773318,-74.09018,coke,0
ZPL3051363,41.5060698,-87.7325911,coke,0
ZPL305137Y,30.5011745,-90.4884323,drpepper,4117.951
ZPL305138T,30.1973365,-97.7872475,drpepper,8074.489
ZPL305139O,27.9253818,-82.5061498,dietcoke,4383.272
ZPL305140Q,35.9548516,-78.9933088,coke,0
ZPL305141L,26.4860054,-81.7867343,coke,0
ZPL305142G,42.6646878,-71.3034268,coke,0
ZPL305143B,35.118697,-85.291017,drpepper,4100.223
ZPL3051446,39.0727754,-84.3499557,dietcoke,3630.222
ZPL3051451,33.259716,-86.836279,drpepper,4616.008
ZPL305146W,33.1269136,-96.733911,drpepper,6670.719
ZPL305147R,32.8616501,-97.3183165,drpepper,4683.253
ZPL305148M,34.950754,-81.918205,coke,0
ZPL305149H,34.086912,-84.528611,coke,0
ZPL305150J,28.0664257,-82.5052438,fanta,2664.511
ZPL305151E,33.1525795,-96.8356458,drpepper,5873.882
ZPL3051529,42.3532206,-71.053131,coke,0
ZPL3051534,30.1897148,-85.6696603,coke,0
ZPL305154Z,38.9708803,-94.6060217,fanta,3273.282
ZPL305155U,38.042448,-84.505329,dietcoke,5259.953
ZPL305156P,35.225378,-80.841961,coke,0
ZPL305157K,45.211564,-93.551056,dietcoke,3961.265
ZPL305158F,35.4528239,-84.6266656,coke,0
ZPL3051617,40.8017242,-73.9489145,fanta,7687.695
ZPL305163X,41.9079979,-87.8509061,coke,0
ZPL305164S,35.940983,-83.9852102,coke,0
ZPL305166I,32.860374,-97.313083,drpepper,6882.98
ZPL305167D,35.7644627,-81.33277,coke,0
ZPL3051688,34.4985358,-81.9874768,drpepper,5345.837
ZPL3051693,33.5978238,-86.6431533,drpepper,3745.244
ZPL3051705,35.225378,-80.841961,coke,0
ZPL3051710,27.298424,-82.48063,drpepper,3718.194
ZPL305172V,41.0168142,-95.2327133,drpepper,4808.532
ZPL305173Q,42.2579306,-71.1698929,fanta,3349.159
ZPL305174L,43.0551536,-76.072614,coke,0
ZPL305175G,44.9502817,-93.0244624,dietcoke,5707.292
ZPL305176B,40.79865,-73.939901,fanta,4216.951
ZPL3051776,25.9718472,-80.2059625,fanta,4491.56
ZPL3051781,35.3648079,-80.7088519,coke,0
ZPL305179W,33.98777,-81.2464959,coke,0
ZPL305183J,42.7112049,-73.8161888,fanta,2096.878
ZPL305184E,36.8556123,-94.3841179,coke,0
ZPL3051859,37.4038505,-77.6148976,coke,0
ZPL305187Z,30.1743152,-81.6276845,fanta,1855.218
ZPL305188U,34.6818794,-86.738956,drpepper,3735.858
ZPL305189P,34.1299518,-80.8792889,fanta,2041.359
ZPL305190R,35.911335,-78.7851699,coke,0
ZPL305191M,37.7399287,-89.8767738,drpepper,15947.493
ZPL305192H,35.340255,-80.765161,fanta,2054.711
ZPL305193C,36.033035,-79.960525,drpepper,3908.947
ZPL3051947,35.76515,-78.784008,coke,0
ZPL3051952,26.0459333,-80.2517656,coke,0
ZPL305196X,36.1969744,-81.6550047,coke,0
ZPL305197S,33.6809669,-96.615223,drpepper,7316.655
ZPL305198N,33.6810205,-78.9996791,coke,0
ZPL305199I,40.7083493,-74.0047739,fanta,4361.899
ZPL3052005,35.147122,-106.5504378,drpepper,6224.935
ZPL305205G,35.017494,-85.204713,drpepper,3585.091
ZPL305206B,34.7443167,-86.68042,drpepper,5703.872
ZPL3052076,45.205439,-93.35428,dietcoke,6199.066
ZPL305209W,41.2690035,-72.9986995,dietcoke,4481.988
ZPL305211T,28.00247,-81.975838,drpepper,8090.949
ZPL305212O,35.160608,-101.900282,drpepper,5636.119
ZPL305213J,35.20418,-89.813077,drpepper,6295.597
ZPL3052164,33.5436763,-82.1397686,coke,0
ZPL305218U,30.418205,-86.6531834,drpepper,8034.604
ZPL305219P,30.1897148,-85.6696603,drpepper,3832.437
ZPL305220R,47.755977,-122.6610174,drpepper,5414.977
ZPL305221M,41.7570868,-72.8840697,coke,0
ZPL305223C,44.847657,-93.287792,dietcoke,5507.802
ZPL3052247,30.6323393,-97.6930789,drpepper,4646.987
ZPL305226X,33.470306,-82.035683,fanta,2020.616
ZPL305227S,35.146083,-85.220999,drpepper,4457.52
ZPL305228N,34.96406,-89.995525,drpepper,5382.473
ZPL305229I,42.4969601,-71.1007779,coke,0
ZPL305230K,36.1969744,-81.6550047,coke,0
ZPL305232A,42.226133,-88.325418,coke,0
ZPL3052335,34.694072,-82.977645,drpepper,4217.452
ZPL3052340,29.5270172,-98.601472,drpepper,4302.061
ZPL305236Q,33.0079975,-96.97407,drpepper,6041.029
ZPL305237L,31.2040225,-82.3343759,drpepper,3976.654
ZPL305240D,27.9253818,-82.5061498,coke,0
ZPL3052418,31.1796055,-85.4010127,drpepper,3892.003
ZPL305244T,35.57642,-82.519803,drpepper,3713.046
ZPL305245O,30.6330791,-96.3282255,drpepper,7559.62
ZPL305247E,32.8538618,-97.193425,drpepper,4638.226
ZPL3052489,33.0305613,-96.7694933,drpepper,4525.609
ZPL3052506,33.5912482,-101.8703581,drpepper,7622.691
ZPL3052511,41.0529948,-83.6145335,coke,0
ZPL305252W,34.768206,-92.3878267,drpepper,4141.908
ZPL305253R,31.201658,-81.482037,drpepper,4301.53
ZPL305254M,29.567925,-98.330524,drpepper,6226.081
ZPL305255H,32.6829017,-97.1221747,drpepper,5997.204
ZPL305256C,34.768976,-77.3846219,coke,0
ZPL3052577,32.7999928,-117.1535831,coke,0
ZPL3052582,33.1765686,-117.3519458,drpepper,4666.776
ZPL305259X,34.1171699,-80.8815508,fanta,1741.326
ZPL305261U,33.593431,-101.933259,drpepper,4994.869
ZPL305262P,30.5560995,-97.6866743,drpepper,4462.755
ZPL305263K,30.0118239,-95.5146714,drpepper,3840.312
ZPL305265A,35.139703,-80.935214,coke,0
ZPL3052665,33.4480789,-86.7902159,coke,0
ZPL305269Q,33.2116675,-87.5521204,drpepper,4763.818
ZPL305271N,34.7525275,-92.4120062,drpepper,5435.899
ZPL305272I,35.817675,-90.708443,drpepper,7724.47
ZPL305273D,29.6203867,-98.5121308,drpepper,4530.955
ZPL305276Y,29.7372891,-95.5376808,coke,0
ZPL305277T,29.7372891,-95.5376808,coke,0
ZPL305279J,35.3653354,-80.7726405,coke,0
ZPL305280L,36.0338357,-83.9312429,drpepper,5289.993
ZPL305281G,34.906388,-82.331306,drpepper,3481.586
ZPL305282B,40.3452958,-75.9736377,fanta,2676.541
ZPL3052836,29.7056,-95.431344,coke,0
ZPL3052841,33.511556,-82.090215,fanta,2259.014
ZPL305285W,39.108796,-77.5512,dietcoke,5316.713
ZPL305286R,33.883997,-84.739088,coke,0
ZPL305287M,35.368479,-80.7211883,drpepper,5014.894
ZPL305289C,30.454782,-90.133148,coke,0
ZPL305290E,32.8778596,-97.0978871,drpepper,5576.123
ZPL3052919,30.6762212,-88.1348887,coke,0
ZPL3052924,32.7951946,-97.3475979,drpepper,9336.831
ZPL305293Z,34.8702204,-92.1254052,drpepper,4987.587
ZPL305294U,30.405427,-87.276307,drpepper,5244.138
ZPL305295P,30.4355092,-97.7676874,drpepper,4916.832
ZPL305296K,35.406168,-80.864345,drpepper,3618.29
ZPL305297F,32.9303364,-96.8229242,drpepper,3591.124
ZPL305298A,35.30559,-82.451198,coke,0
ZPL3052995,34.7970616,-92.2321299,drpepper,5772.589
ZPL305300S,35.804826,-78.7806263,coke,0
ZPL305301N,35.106548,-89.8933349,drpepper,4497.976
ZPL305302I,35.368479,-80.7211883,fanta,2279.865
ZPL305303D,37.7305308,-85.8851085,drpepper,5257.812
ZPL3053053,32.9595629,-96.7687984,fanta,3278.099
ZPL305306Y,32.3825269,-86.1796409,coke,0
ZPL305307T,30.3955453,-97.719098,drpepper,4950.921
ZPL305310L,37.5403659,-77.4332702,fanta,2027.782
ZPL305311G,31.8628955,-86.0014163,drpepper,3974.938
ZPL305312B,35.0982218,-80.7784356,fanta,1976.991
ZPL3053136,30.2476975,-81.535772,coke,0
ZPL305315W,27.8664223,-82.6424846,coke,0
ZPL305316R,33.97713,-84.4145659,coke,0
ZPL305318H,34.0043886,-81.1163235,coke,0
ZPL305320E,36.01901,-84.247041,drpepper,4681.442
ZPL3053224,32.4600294,-86.4139201,coke,0
ZPL305324U,39.7565837,-105.2192112,coke,0
ZPL305325P,35.9190055,-81.5245955,coke,0
ZPL305326K,34.042165,-84.3398457,coke,0
ZPL305327F,30.2204999,-97.8379628,drpepper,5854.951
ZPL3053295,42.245122,-83.758376,dietcoke,5416.338
ZPL3053307,33.5019603,-81.9593499,coke,0
ZPL3053312,36.1355863,-95.9224121,fanta,3842.205
ZPL305332X,34.149221,-80.910813,coke,0
ZPL305333S,42.0483485,-87.6826789,coke,0
ZPL305336D,32.6046104,-96.8553781,fanta,4652.79
ZPL3053378,36.330983,-86.697635,drpepper,5185.829
ZPL3053383,34.8268287,-92.3882918,drpepper,4246.498
ZPL305339Y,35.0954943,-89.8021277,dietcoke,5422.375
ZPL3053400,33.0989868,-96.8044085,fanta,2396.602
ZPL305341V,32.635164,-85.4231207,coke,0
ZPL305342Q,38.6454434,-90.5650538,drpepper,4580.249
ZPL305343L,42.1044589,-87.8123711,coke,0
ZPL305344G,32.90974,-96.959489,drpepper,5382.761
ZPL305345B,38.4220988,-82.4440346,coke,0
ZPL3053466,37.8253847,-85.4571822,dietcoke,3828.73
ZPL3053471,30.527846,-97.809447,drpepper,5867.015
ZPL305348W,28.4772466,-81.4735539,coke,0
ZPL305349R,42.1044589,-87.8123711,coke,0
ZPL305350T,29.7056,-95.431344,coke,0
ZPL305351O,41.8095963,-87.9939779,coke,0
ZPL305352J,39.0449826,-94.447726,drpepper,7610.926
ZPL305353E,39.0873512,-95.664649,drpepper,5255.799
ZPL3053549,34.0100882,-85.9891143,drpepper,6556.154
ZPL3053554,35.4645813,-80.590952,drpepper,4217.194
ZPL305357U,25.930394,-97.511327,drpepper,5885.118
ZPL305358P,30.4757539,-97.6720706,drpepper,5642.684
ZPL305360M,42.3018017,-71.4012262,fanta,2201.13
ZPL305361H,40.8418769,-73.292408,coke,0
ZPL305365X,28.5736282,-81.5158308,fanta,1958.496
ZPL305366S,32.7949183,-96.686426,fanta,6262.6
ZPL305367N,32.7523229,-97.170896,fanta,4108.624
ZPL305369D,34.1247614,-77.902032,coke,0
ZPL305370F,30.1872808,-95.4525574,drpepper,3950.518
ZPL305371A,34.8263413,-82.5492631,coke,0
ZPL3053725,30.474258,-87.211238,drpepper,8495.374
ZPL3053730,39.0290518,-95.7291735,coke,0
ZPL305374V,35.1100727,-92.4413641,drpepper,6467.608
ZPL305375Q,34.622774,-92.496996,drpepper,7663.457
ZPL305376L,36.1173831,-95.8531981,fanta,3896.079
ZPL305377G,42.3689072,-83.3340902,fanta,2470.968
ZPL305378B,42.470554,-71.208114,fanta,2115.26
ZPL3053796,32.8159009,-97.418253,drpepper,7633.013
ZPL3053808,35.7452151,-78.8740546,fanta,2263.692
ZPL3053813,34.7025286,-86.5875692,coke,0
ZPL305382Y,35.191925,-101.7984309,drpepper,5999.24
ZPL305383T,32.8668816,-96.7429042,fanta,3025.794
ZPL305384O,35.1339789,-80.709968,coke,0
ZPL305385J,34.8263413,-82.5492631,coke,0
ZPL305386E,42.2950452,-71.7735311,fanta,2474.23
ZPL3053879,41.0536406,-85.2279213,fanta,1983.523
ZPL3053884,42.0807686,-87.9357065,coke,0
ZPL3053901,42.1631282,-88.0565349,coke,0
ZPL305391W,32.570786,-85.4992539,drpepper,3846.189
ZPL305392R,39.5351763,-104.8820813,coke,0
ZPL305393M,38.0855376,-85.8792256,coke,0
ZPL305394H,42.3689072,-83.3340902,coke,0
ZPL305395C,42.054851,-87.838938,coke,0
ZPL3053972,40.7083493,-74.0047739,fanta,3846.797
ZPL305398X,41.7528713,-88.2060613,fanta,1756.448
ZPL305399S,41.5005504,-87.4709571,coke,0
ZPL305400F,39.115636,-94.7644059,coke,0
ZPL3054030,42.0555899,-88.0452426,coke,0
ZPL305404V,36.858551,-76.207502,coke,0
ZPL305405Q,43.1236158,-89.312659,dietcoke,5537.158
ZPL305406L,33.60221,-78.99365,coke,0
ZPL305407G,40.414387,-86.839449,dietcoke,5154.855
ZPL305408B,33.5886752,-101.8571307,drpepper,7833.657
ZPL3054096,28.6875419,-81.3929749,fanta,2214.17
ZPL3054108,34.7951188,-92.2316232,drpepper,4611.703
ZPL3054113,40.8049023,-73.9920285,fanta,2992.941
ZPL305413T,28.4772466,-81.4735539,coke,0
ZPL305414O,42.268136,-88.991816,drpepper,6432.4
ZPL305415J,33.9325192,-84.2214138,fanta,3096.246
ZPL305416E,34.954127,-80.759349,fanta,2076.745
ZPL3054179,33.9155469,-83.444601,drpepper,5721.33
ZPL3054184,37.566912,-77.443819,fanta,3191.831
ZPL305419Z,34.109663,-117.575127,fanta,2624.101
ZPL3054201,39.825102,-84.928068,coke,0
